JDtimes,observed fluxes,observed uncertainties
66.03540900000007,26900.0,5.79
66.05584099999987,26900.0,5.79
66.07627300000013,27500.0,5.78
66.09670499999993,28100.0,5.78
66.28059200000007,31800.0,5.78
66.30102400000033,31300.0,5.78
66.32145600000013,30900.0,5.77
66.34188799999993,29600.0,5.77
66.50534400000015,31800.0,5.76
66.52577599999995,31800.0,5.76
66.5462080000002,32000.0,5.75
66.56664,32000.0,5.75
66.58707200000026,32000.0,5.75
66.75052700000015,30200.0,5.75
66.77095899999995,29100.0,5.75
66.7913910000002,29000.0,5.74
