JDtimes,observed fluxes,observed uncertainties
40.352648000000045,16500.0,6.64
40.516102000000046,28300.0,6.64
40.53653299999996,29300.0,6.64
40.55696500000022,30100.0,6.64
40.57739700000002,30600.0,6.64
40.597827999999936,31200.0,6.64
40.61826000000019,31500.0,6.64
40.63869199999999,31700.0,6.64
40.65912299999991,31900.0,6.64
40.679555000000164,31200.0,6.64
40.76128199999994,29800.0,6.64
40.78171400000019,31000.0,6.64
40.80214500000011,31900.0,6.64
40.82257699999991,32000.0,6.64
40.843009000000166,32000.0,6.64
40.86344000000008,32000.0,6.64
40.88387199999988,31800.0,6.64
40.90430400000014,31800.0,6.64
40.924735000000055,31400.0,6.64
40.94516700000031,31100.0,6.64
