JDtimes,observed fluxes,observed uncertainties
47.54460700000027,27900.0,6.58
47.62633400000004,31300.0,6.58
47.6467660000003,30800.0,6.58
47.667197000000215,30000.0,6.58
47.687629000000015,29300.0,6.58
47.70806100000027,28400.0,6.58
47.72849200000019,27100.0,6.58
47.74892399999999,24000.0,6.58
47.76935600000024,18400.0,6.58
47.789788000000044,13200.0,6.58
47.81021899999996,11800.0,6.58
47.830651000000216,14200.0,6.58
47.87151500000027,28100.0,6.58
47.89194600000019,28200.0,6.58
47.91237799999999,27600.0,6.58
47.932810000000245,26600.0,6.58
47.95324100000016,25600.0,6.58
47.97367299999996,23700.0,6.58
47.99410500000022,22200.0,6.58
48.01453700000002,20500.0,6.58
48.034967999999935,18500.0,6.58
48.05540000000019,16900.0,6.58
48.07583199999999,14800.0,6.58
