JDtimes,observed fluxes,observed uncertainties
2.34966600000007,24600.0,6.9
2.5131209999999555,30900.0,6.9
2.533553000000211,31100.0,6.9
2.5539850000000115,31200.0,6.9
2.574417000000267,31200.0,6.9
2.5948490000000675,31100.0,6.9
2.615281000000323,31000.0,6.9
2.6357130000001234,30700.0,6.9
2.6561440000000403,30400.0,6.9
2.6765760000002956,30100.0,6.9
2.697008000000096,29700.0,6.9
2.717439999999897,28800.0,6.89
2.737872000000152,27500.0,6.89
2.758303999999953,26100.0,6.89
2.778736000000208,25700.0,6.89
2.7991680000000088,26200.0,6.89
2.8195989999999256,27100.0,6.89
2.840031000000181,27700.0,6.89
2.8604629999999815,27800.0,6.89
2.880895000000237,27700.0,6.89
2.9013270000000375,27600.0,6.89
2.921759000000293,27400.0,6.89
2.9421910000000935,27100.0,6.89
2.9626220000000103,26700.0,6.89
