JDtimes,observed fluxes,observed uncertainties
45.52186699999993,26700.0,6.6
45.66488900000013,31900.0,6.6
45.68532099999993,31900.0,6.6
45.7057520000003,32000.0,6.6
45.7261840000001,31700.0,6.6
45.746615999999904,31500.0,6.6
45.91006900000002,29800.0,6.6
45.93050100000028,28900.0,6.6
45.95093300000008,28900.0,6.6
45.97136499999988,29800.0,6.6
45.99179600000025,30800.0,6.6
46.01222800000005,31500.0,6.6
46.032660000000305,31400.0,6.6
46.05309100000022,31100.0,6.6
46.07352300000002,31000.0,6.6
46.09395500000028,30500.0,6.6
46.11438700000008,30100.0,6.6
46.15525000000025,32500.0,6.6
46.17568200000005,32500.0,6.6
46.19611299999997,32500.0,6.6
46.216545000000224,32200.0,6.6
46.236977000000024,31600.0,6.6
46.25740900000028,28800.0,6.6
46.2778400000002,23500.0,6.6
46.298272,17500.0,6.6
46.31870400000025,15600.0,6.59
