JDtimes,observed fluxes,observed uncertainties
37.390056000000186,15700.0,6.66
37.4104870000001,20300.0,6.66
37.4309189999999,25300.0,6.66
37.45135100000016,28400.0,6.66
37.471782000000076,28600.0,6.66
37.492213999999876,28300.0,6.66
37.573941000000104,32500.0,6.66
37.59437200000002,32300.0,6.66
37.61480400000028,31900.0,6.66
37.63523500000019,31500.0,6.66
37.655666999999994,31100.0,6.66
37.819120999999996,31500.0,6.66
37.83955199999991,31700.0,6.66
37.85998400000017,31700.0,6.66
37.88041599999997,31500.0,6.66
37.900846999999885,31200.0,6.66
38.06430099999989,30000.0,6.66
38.08473200000026,25600.0,6.66
38.10516400000006,19600.0,6.66
38.125596000000314,15900.0,6.66
