JDtimes,observed fluxes,observed uncertainties
24.722424000000046,15800.0,6.77
24.7428560000003,16900.0,6.77
24.76328700000022,22400.0,6.77
24.78371900000002,27500.0,6.77
24.804151000000275,30200.0,6.77
24.82458200000019,30700.0,6.77
24.845013999999992,31100.0,6.77
24.865446000000247,31300.0,6.77
24.885877000000164,31600.0,6.77
24.906308999999965,31800.0,6.77
25.02889899999991,31400.0,6.77
25.090193999999883,28300.0,6.77
25.11062600000014,28200.0,6.77
25.131057000000055,29000.0,6.77
25.15148900000031,30200.0,6.77
25.17192100000011,31100.0,6.77
25.192352000000028,31300.0,6.77
25.212784000000283,31400.0,6.77
25.233216000000084,31500.0,6.77
25.253647,31600.0,6.77
25.274079000000256,31600.0,6.77
25.294511000000057,31600.0,6.77
25.314941999999974,31400.0,6.77
25.33537400000023,31200.0,6.77
25.35580600000003,30900.0,6.77
25.376236999999946,30600.0,6.77
25.396669000000202,30200.0,6.77
25.417101000000002,27800.0,6.77
25.43753199999992,22800.0,6.77
25.457964000000175,17200.0,6.77
25.478395999999975,15400.0,6.77
