JDtimes,observed fluxes,observed uncertainties
40.76128199999994,29800.0,6.64
40.78171400000019,31000.0,6.64
40.80214500000011,31900.0,6.64
40.82257699999991,32000.0,6.64
40.843009000000166,32000.0,6.64
40.86344000000008,32000.0,6.64
40.88387199999988,31800.0,6.64
40.90430400000014,31800.0,6.64
40.924735000000055,31400.0,6.64
40.94516700000031,31100.0,6.64
41.00646200000028,32000.0,6.64
41.026894000000084,31600.0,6.64
41.047325,29000.0,6.64
41.067757000000256,23800.0,6.64
41.08818900000006,17900.0,6.64
41.251642000000174,32000.0,6.64
41.272073999999975,31900.0,6.63
41.29250600000023,31700.0,6.63
41.31293700000015,31500.0,6.63
41.33336899999995,31100.0,6.63
41.49682299999995,28900.0,6.63
41.51725400000032,30300.0,6.63
41.53768600000012,31700.0,6.63
41.55811799999992,32300.0,6.63
41.578549000000294,32500.0,6.63
41.598981000000094,32600.0,6.63
41.619412999999895,32700.0,6.63
41.63984400000027,32600.0,6.63
41.66027600000007,32300.0,6.63
41.68070800000032,32000.0,6.63
41.70113900000024,31400.0,6.63
41.72157100000004,30900.0,6.63
41.742003000000295,30400.0,6.63
41.76243400000021,29800.0,6.63
41.78286600000001,28300.0,6.63
41.80329800000027,24200.0,6.63
41.82373000000007,18500.0,6.63
