JDtimes,synthetic fluxes
2.3496660000000698,0.29123580242016933
2.5131209999999555,0.9992643822619077
2.533553000000211,1.0
2.5539850000000115,1.0
2.574417000000267,1.0
2.5948490000000675,1.0
2.6152810000003233,1.0
2.6357130000001234,1.0
2.6561440000000403,1.0
2.676576000000296,1.0
2.6970080000000958,1.0
2.717439999999897,1.0
2.737872000000152,1.0
2.758303999999953,1.0
2.778736000000208,1.0
2.7991680000000088,1.0
2.8195989999999256,1.0
2.8400310000001814,1.0
2.860462999999981,1.0
2.8808950000002365,1.0
2.901327000000037,1.0
2.9217590000002933,0.9999457659829848
2.942191000000093,0.9957448643527829
2.9626220000000103,0.985024029118521
